STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-12,,,0,,,,81,52,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-13,,,0,,,,80,57,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-14,,,0.02,,,,78,54,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-15,,,0,,,,80,55,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-16,,,0,,,,82,49,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-17,,,0,,,,83,53,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-18,,,0,,,,86,57,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-19,,,0,,,,77,60,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-20,,,0,,,,82,55,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-21,,,0,,,,90,58,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-22,,,0,,,,90,70,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-23,,,0,,,,93,68,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-24,,,0,,,,90,66,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-25,,,0,,,,76,59,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-26,,,0,,,,80,56,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-27,,,0,,,,77,61,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-28,,,0,,,,78,61,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-29,,,0,,,,85,64,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-30,,,0,,,,87,58,
USW00014825,"FINDLAY AIRPORT, OH US",2008-08-31,,,0,,,,89,56,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-01,,,0,,,,90,54,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-02,,,0,,,,91,61,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-03,,,0,,,,95,62,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-04,,,0.03,,,,89,69,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-05,,,0.13,,,,76,65,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-06,,,0,,,,76,57,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-07,,,0.03,,,,76,54,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-08,,,0,,,,81,50,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-09,,,0.27,,,,73,50,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-10,,,0,,,,73,46,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-11,,,0.02,,,,82,49,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-12,,,0.61,,,,74,67,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-13,,,2.54,,,,87,68,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-14,,,0.02,,,,87,74,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-15,,,0,,,,72,60,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-16,,,0,,,,72,51,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-17,,,0,,,,80,47,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-18,,,0,,,,73,54,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-19,,,0,,,,80,47,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-20,,,0,,,,83,54,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-21,,,0,,,,82,51,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-22,,,0,,,,79,56,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-23,,,0,,,,83,51,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-24,,,0,,,,83,53,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-25,,,0,,,,81,53,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-26,,,0,,,,78,52,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-27,,,0,,,,69,57,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-28,,,0,,,,78,48,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-29,,,0.11,,,,81,53,
USW00014825,"FINDLAY AIRPORT, OH US",2008-09-30,,,0.03,,,,67,50,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-01,,,0,,,,60,47,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-02,,,0,,,,59,39,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-03,,,0.09,,,,58,47,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-04,,,0,,,,63,36,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-05,,,0,,,,68,34,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-06,,,0,,,,67,50,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-07,,,0,,,,71,44,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-08,,,0.25,,,,67,53,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-09,,,0,,,,74,44,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-10,,,0,,,,75,39,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-11,,,0,,,,85,48,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-12,,,0,,,,85,51,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-13,,,0,,,,83,53,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-14,,,0,,,,74,56,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-15,,,0.1,,,,80,57,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-16,,,0.09,,,,67,50,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-17,,,0,,,,59,44,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-18,,,0.01,,,,59,37,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-19,,,0,,,,59,32,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-20,,,0.01,,,,67,36,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-21,,,0,,,,54,32,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-22,,,0,,,,52,32,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-23,,,0,,,,62,31,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-24,,,0.01,,,,50,44,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-25,,,0.75,,,,53,39,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-26,,,0,,,,61,38,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-27,,,0.01,,,,49,34,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-28,,,0,,,,44,30,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-29,,,0,,,,48,28,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-30,,,0,,,,57,23,
USW00014825,"FINDLAY AIRPORT, OH US",2008-10-31,,,0,,,,71,38,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-01,,,0,,,,63,46,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-02,,,0,,,,63,44,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-03,,,0,,,,73,53,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-04,,,0,,,,73,44,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-05,,,0,,,,74,44,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-06,,,0,,,,73,46,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-07,,,0,,,,61,41,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-08,,,0.01,,,,45,37,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-09,,,0.02,,,,39,33,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-10,,,0,,,,36,22,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-11,,,0,,,,40,19,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-12,,,0.28,,,,57,35,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-13,,,0.24,,,,55,47,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-14,,,0.24,,,,56,50,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-15,,,1.22,,,,51,33,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-16,,,0,,,,38,33,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-17,,,0,,,,37,28,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-18,,,0.01,,,,33,22,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-19,,,0,,,,34,26,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-20,,,0,,,,40,27,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-21,,,0,,,,32,19,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-22,,,0,,,,30,16,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-23,,,0,,,,41,15,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-24,,,0.09,,,,42,29,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-25,,,0.03,,,,37,32,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-26,,,0,,,,41,27,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-27,,,0,,,,45,21,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-28,,,0,,,,41,26,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-29,,,0,,,,45,18,
USW00014825,"FINDLAY AIRPORT, OH US",2008-11-30,,,0.34,,,,39,29,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-01,,,0.05,,,,37,28,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-02,,,0,,,,28,22,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-03,,,0.01,,,,43,25,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-04,,,0.01,,,,38,23,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-05,,,0,,,,23,13,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-06,,,0.01,,,,30,14,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-07,,,0,,,,25,15,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-08,,,0,,,,36,21,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-09,,,0.79,,,,50,36,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-10,,,0.19,,,,48,26,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-11,,,0,,,,31,26,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-12,,,0,,,,31,16,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-13,,,0,,,,35,14,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-14,,,0.12,,,,54,34,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-15,,,0.17,,,,55,17,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-16,,,0.09,,,,25,18,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-17,,,0.02,,,,27,20,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-18,,,0,,,,26,20,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-19,,,1.06,,,,33,22,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-20,,,0,,,,26,20,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-21,,,0,,,,28,-1,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-22,,,0,,,,13,-1,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-23,,,0.44,,,,34,11,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-24,,,0.25,,,,50,22,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-25,,,0,,,,24,16,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-26,,,0.07,,,,54,23,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-27,,,0.15,,,,66,53,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-28,,,0.08,,,,59,30,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-29,,,0,,,,49,29,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-30,,,0,,,,43,28,
USW00014825,"FINDLAY AIRPORT, OH US",2008-12-31,,,0,,,,40,18,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-01,,,0,,,,33,17,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-02,,,0,,,,38,20,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-03,,,0,,,,34,17,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-04,,,0,,,,46,30,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-05,,,0,,,,32,19,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-06,,,0.01,,,,29,19,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-07,,,0.02,,,,31,21,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-08,,,0,,,,23,16,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-09,,,0,,,,26,16,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-10,,,0,,,,29,22,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-11,,,0.01,,,,25,5,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-12,,,0,,,,29,17,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-13,,,0.03,,,,34,3,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-14,,,0,,,,15,1,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-15,,,0.01,,,,5,-11,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-16,,,0,,,,1,-14,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-17,,,0,,,,31,-9,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-18,,,0,,,,30,4,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-19,,,0,,,,16,3,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-20,,,0,,,,14,-2,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-21,,,0,,,,23,-6,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-22,,,0,,,,34,19,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-23,,,0,,,,41,25,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-24,,,0,,,,28,8,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-25,,,0,,,,15,4,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-26,,,0,,,,19,8,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-27,,,0,,,,22,18,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-28,,,0,,,,21,8,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-29,,,0,,,,27,3,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-30,,,0,,,,25,5,
USW00014825,"FINDLAY AIRPORT, OH US",2009-01-31,,,0,,,,33,-5,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-01,,,0,,,,40,31,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-02,,,0,,,,32,16,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-03,,,0,,,,21,4,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-04,,,0,,,,15,-4,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-05,,,0,,,,20,-10,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-06,,,0,,,,36,12,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-07,,,0,,,,50,37,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-08,,,0,,,,49,28,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-09,,,0,,,,45,24,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-10,,,0.13,,,,59,43,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-11,,,1.53,,,,59,39,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-12,,,0,,,,44,34,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-13,,,0,,,,41,30,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-14,,,0.04,,,,34,30,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-15,,,0,,,,33,24,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-16,,,0,,,,34,23,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-17,,,0,,,,42,22,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-18,,,0.28,,,,48,34,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-19,,,0,,,,34,17,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-20,,,0,,,,28,15,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-21,,,0.06,,,,34,16,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-22,,,0,,,,29,19,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-23,,,0,,,,27,11,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-24,,,0,,,,33,10,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-25,,,0,,,,53,25,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-26,,,0.05,,,,51,42,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-27,,,0.22,,,,56,25,
USW00014825,"FINDLAY AIRPORT, OH US",2009-02-28,,,0,,,,25,18,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-01,,,0,,,,31,14,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-02,,,0,,,,22,9,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-03,,,0,,,,27,7,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-04,,,0,,,,40,16,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-05,,,0,,,,59,30,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-06,,,0,,,,65,53,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-07,,,1.03,,,,70,50,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-08,,,2.79,,,,62,42,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-09,,,0,,,,46,34,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-10,,,0.72,,,,66,38,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-11,,,0.15,,,,66,29,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-12,,,0,,,,30,23,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-13,,,0,,,,41,20,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-14,,,0,,,,49,24,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-15,,,0,,,,58,30,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-16,,,0,,,,64,33,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-17,,,0,,,,71,32,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-18,,,0.07,,,,67,45,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-19,,,0,,,,52,31,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-20,,,0,,,,42,23,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-21,,,0,,,,54,27,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-22,,,0,,,,62,31,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-23,,,0,,,,52,30,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-24,,,0,,,,65,33,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-25,,,0.1,,,,58,45,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-26,,,0,,,,55,39,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-27,,,0,,,,59,31,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-28,,,0.15,,,,55,36,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-29,,,0.16,,,,51,33,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-30,,,0,,,,51,31,
USW00014825,"FINDLAY AIRPORT, OH US",2009-03-31,,,0.01,,,,59,33,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-01,,,0.02,,,,59,36,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-02,,,0,,,,70,41,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-03,,,0.33,,,,61,34,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-04,,,0,,,,54,32,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-05,,,0.82,,,,57,34,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-06,,,0.24,,,,39,33,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-07,,,0,,,,39,30,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-08,,,0,,,,53,29,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-09,,,0,,,,60,30,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-10,,,0.2,,,,48,38,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-11,,,0,,,,52,31,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-12,,,0,,,,52,31,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-13,,,0.46,,,,46,35,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-14,,,0.84,,,,48,40,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-15,,,0.07,,,,46,40,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-16,,,0,,,,62,33,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-17,,,0,,,,70,33,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-18,,,0,,,,75,38,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-19,,,0.32,,,,63,49,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-20,,,0.19,,,,58,43,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-21,,,0.05,,,,51,39,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-22,,,0,,,,57,38,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-23,,,0,,,,63,33,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-24,,,0,,,,86,53,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-25,,,0,,,,86,61,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-26,,,0,,,,85,60,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-27,,,0,,,,84,63,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-28,,,0.36,,,,68,47,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-29,,,0.22,,,,57,47,
USW00014825,"FINDLAY AIRPORT, OH US",2009-04-30,,,0.41,,,,69,50,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-01,,,0.22,,,,71,48,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-02,,,0,,,,63,40,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-03,,,0,,,,68,44,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-04,,,0,,,,69,50,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-05,,,0,,,,68,48,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-06,,,0.17,,,,64,46,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-07,,,0.83,,,,69,44,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-08,,,0,,,,71,55,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-09,,,0,,,,65,48,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-10,,,0.03,,,,65,42,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-11,,,0.01,,,,64,47,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-12,,,0,,,,67,37,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-13,,,0.2,,,,66,50,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-14,,,0.79,,,,72,54,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-15,,,0,,,,76,46,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-16,,,0.14,,,,72,47,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-17,,,0,,,,62,39,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-18,,,0,,,,65,36,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-19,,,0,,,,74,46,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-20,,,0,,,,83,47,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-21,,,0,,,,84,50,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-22,,,0,,,,73,58,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-23,,,0,,,,88,53,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-24,,,0,,,,81,62,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-25,,,0,,,,72,57,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-26,,,0.1,,,,84,58,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-27,,,0.06,,,,86,66,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-28,,,0.06,,,,74,57,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-29,,,0,,,,79,54,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-30,,,0,,,,77,46,
USW00014825,"FINDLAY AIRPORT, OH US",2009-05-31,,,0,,,,71,50,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-01,,,0.63,,,,82,53,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-02,,,0.05,,,,67,55,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-03,,,0.13,,,,59,50,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-04,,,0,,,,66,46,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-05,,,0,,,,76,46,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-06,,,0,,,,81,51,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-07,,,0,,,,83,60,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-08,,,0.09,,,,83,62,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-09,,,0,,,,79,62,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-10,,,0.04,,,,72,59,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-11,,,0.48,,,,74,61,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-12,,,0,,,,75,56,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-13,,,0.04,,,,75,53,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-14,,,0,,,,80,52,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-15,,,0,,,,81,56,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-16,,,0.06,,,,82,59,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-17,,,0.15,,,,85,65,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-18,,,0,,,,81,62,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-19,,,2.31,,,,87,65,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-20,,,0,,,,85,71,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-21,,,0,,,,85,62,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-22,,,0,,,,85,61,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-23,,,0,,,,87,63,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-24,,,0,,,,92,66,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-25,,,0.09,,,,94,70,
USW00014825,"FINDLAY AIRPORT, OH US",2009-06-26,,,0,,,,87,69,
