Date,Precip,MaxAirTemp,RecordMaxTemp,RecordMaxYear,MinAirTemp,RecordMinTemp,RecordMinYear,AvgAirTemp,MaxAirTempTime,MinAirTempTime,MaxRel.Hum.,MinRel.Hum.,Avg.Rel.Hum.,HDD,CDD,GDD,GDD Mod. Sine Wave,Solar Radiation (Langleys),AvgWindDir,AvgWindSpeed,MaxWindSpeed,TimeMaxWindSpeed,MaxSoilTemp2,MinSoilTemp2,AvgSoilTemp2,MaxSoilTemp4,MinSoilTemp4,AvgSoilTemp4,Max50cmAirTemp,Min50cmAirTemp,Avg50cmAirTemp,Max300cmAirTemp,Min300cmAirTemp,Avg300cmAirTemp
1/17/2008,0.05,36.3,57.5,1990,29.3,-17,1977,33.1,2:45 PM,1:35 AM,92,74,84,31.9,0,0,0,105.17,234.9010417,8.3,27.8,11:55 PM,31.7,30,31,32.6,32.4,32.5,-,-,-,-,-,-
1/18/2008,0.01,32,61.5,1996,18.1,-16.6,1994,23.9,12:00 AM,9:10 AM,85,55,72,41.1,0,0,0,265.63,297.0145833,16.1,27.2,12:10 AM,31.7,24.4,27.8,32.6,31,32,-,-,-,-,-,-
1/19/2008,0,28.3,60,1973,6.6,-20.2,1994,17.3,3:00 AM,11:55 PM,83,56,70,47.6,0,0,0,212.59,325.4888889,14.2,19.8,5:15 AM,27.8,16.4,23.9,30.9,26.3,29.6,-,-,-,-,-,-
1/20/2008,0,15.3,55,1954,1.4,-17.3,1985,7.3,4:35 PM,8:50 AM,77,47,66,57.7,0,0,0,269.32,317.8596528,14,20.2,1:15 PM,22.8,11.8,16.1,26.2,21.8,24,-,-,-,-,-,-
1/21/2008,0,27.4,55,1974,3.3,-21.1,1984,16.1,5:05 PM,12:10 AM,77,37,59,48.9,0,0,0,242.24,259.1652778,7.8,11.7,9:55 PM,27.7,13.7,20.4,27.9,21.2,24.3,-,-,-,-,-,-
1/22/2008,0,33,60.3,1999,14,-10.2,2000,26.8,1:35 PM,11:55 PM,90,44,74,38.2,0,0,0,74.71,289.6642361,15.5,32.7,2:00 PM,29.5,24.2,27.6,29.5,26.6,28.4,-,-,-,-,-,-
1/23/2008,0,21.7,64,1967,7.3,-6,1956,15.4,3:30 PM,6:10 AM,83,65,75,49.6,0,0,0,235.6,286.1138889,9.8,16.4,2:40 PM,28.1,23.8,26,28.8,26.7,27.8,-,-,-,-,-,-
1/24/2008,0,19.8,62,1967,4,-16,1963,15.4,5:20 PM,8:30 PM,87,58,77,49.6,0,0,0,218.19,154.2871806,6.4,13.4,4:00 PM,28.6,24.1,26.5,28.9,27.2,28,-,-,-,-,-,-
1/25/2008,0,21.8,60,1967,-0.6,-13.2,2000,11.1,11:00 PM,8:10 AM,80,53,67,53.9,0,0,0,292.18,288.121875,9.6,16.4,2:20 PM,26.1,20.4,23.5,27.1,24.1,25.9,-,-,-,-,-,-
1/26/2008,0.02,30.2,53.3,1989,19.3,-9,2000,24.2,11:50 PM,2:30 AM,90,72,82,40.7,0,0,0,113.82,242.8861111,6.6,12.2,2:30 PM,28.8,25.3,27.4,29.2,26.8,28,-,-,-,-,-,-
1/27/2008,0,30.4,60.9,1999,14.2,-12.6,2003,24.7,12:20 AM,10:05 PM,89,73,84,40.3,0,0,0,148.07,280.840625,7.6,15.2,3:30 PM,30,27.6,28.8,29.8,29.1,29.4,-,-,-,-,-,-
1/28/2008,0.02,45.9,61.5,2002,14.1,-15.9,2000,31.3,3:55 PM,4:05 AM,89,60,77,33.7,0,0,0,230.2,225.2125,7.3,14.5,11:15 PM,31.4,26.7,28.9,30.4,28.4,29.2,-,-,-,-,-,-
1/29/2008,0.26,52.1,57,1975,42.1,-10,1977,45.7,11:00 PM,1:40 AM,92,56,79,19.3,0,0,0.4,26.54,250.0513889,13.3,31.7,11:10 PM,40.5,31.4,34,32.4,30.4,31,-,-,-,-,-,-
1/30/2008,0.03,43.5,59,1975,8.5,-10.6,2003,14.6,12:00 AM,7:40 AM,92,58,71,50.3,0,0,0,287,313.7979167,24.2,42.2,2:50 AM,38.6,19.8,25.8,32.7,28,31,-,-,-,-,-,-
1/31/2008,0,27.5,62.1,1989,8.5,-9,1963,18.6,4:50 PM,7:05 AM,83,60,75,46.4,0,0,0,158.3,166.0944444,6.3,19,10:30 PM,29.8,18.7,24.1,29.5,25.6,27.6,-,-,-,-,-,-
2/1/2008,0.32,36,58,1968,26.4,-11,1971,31,3:20 PM,12:00 AM,93,79,88,34,0,0,0,59.74,206.1291667,10.7,23.1,8:15 PM,31.2,27,30,30.7,28.9,29.9,-,-,-,-,-,-
2/2/2008,0,33.1,58,1968,26.6,-8.3,1985,29.9,11:15 PM,8:35 AM,88,77,84,35.1,0,0,0,78.71,264.1246528,8.7,16.7,4:50 AM,31.1,29.6,30.5,30.8,30.5,30.7,-,-,-,-,-,-
2/3/2008,0,33.4,52,1973,24.7,-11.3,1996,31.3,3:15 PM,3:05 AM,90,79,85,33.6,0,0,0,64.13,235.0037188,4.9,11.5,10:25 PM,31.2,28.8,30.4,31,30.5,30.7,-,-,-,-,-,-
2/4/2008,0.11,53.4,56.1,1991,30.3,-10,1996,38,11:55 PM,1:05 AM,95,87,93,27,0,0,0.5,84.79,169.1727778,7.9,15.8,2:35 AM,32.9,31.1,31.5,31.7,31,31.3,-,-,-,-,-,-
2/5/2008,1.37,56.1,59,1962,34.2,-7,1974,45.9,2:25 AM,11:55 PM,95,88,94,19,0,0,1.4,39.29,177.7711076,7.5,21.9,3:40 AM,40,33,37.3,34.2,31.6,32.8,-,-,-,-,-,-
2/6/2008,1.66,35.6,53,1965,31.8,-11,1977,33.3,10:40 PM,6:25 PM,95,82,93,31.6,0,0,0,39.97,146.8720833,8.5,19.2,2:15 AM,34.5,31.7,32.7,32.9,31.8,32.2,-,-,-,-,-,-
2/7/2008,0,34.8,50,1965,28,-10,1978,29.8,12:00 AM,9:25 AM,92,79,86,35.2,0,0,0,131.8,150.8545382,6.8,20.3,12:55 AM,34.7,31.7,32.2,33,31.7,32,-,-,-,-,-,-
2/8/2008,0,38,58.6,2001,29.9,-10,1967,33.1,5:30 PM,6:45 AM,92,80,87,31.9,0,0,0,138.89,249.3493056,6.2,10.9,4:40 PM,37.3,31.6,32.6,34.4,31.7,32.3,-,-,-,-,-,-
2/9/2008,0.03,41,61.2,2001,28.8,-7.6,1985,35.1,12:05 PM,8:30 PM,92,74,85,29.9,0,0,0,144.47,278.659375,11.2,25.6,3:10 PM,38.6,31.9,33.5,35.5,32.2,33.5,-,-,-,-,-,-
2/10/2008,0.01,35.6,58.9,1996,4.4,-13.7,1982,15.3,12:30 AM,11:45 PM,90,59,71,49.7,0,0,0,184.24,336.1684028,20.7,30.1,2:55 PM,32.2,18.6,28.7,33.1,31.7,32.5,-,-,-,-,-,-
2/11/2008,0,15.3,72.1,1999,3.2,-13.7,1982,9,5:05 PM,5:45 AM,84,59,69,55.9,0,0,0,214.91,264.0411875,8.4,16.8,1:10 AM,28.9,15.7,22,31.7,26.7,28.9,-,-,-,-,-,-
2/12/2008,0.07,21.4,62.7,1984,13,-7,1981,16.9,8:45 PM,12:10 AM,89,82,85,48.1,0,0,0,94.56,126.6249167,10.6,17.3,10:20 AM,28.9,25.4,27.4,30,28.8,29.4,-,-,-,-,-,-
2/13/2008,0,24.1,67.1,1990,2.7,-5,1979,14.2,4:20 PM,8:20 AM,86,65,80,50.8,0,0,0,385.31,292.922941,6.8,12.9,3:40 AM,29.5,28,28.8,30.2,29.7,30,-,-,-,-,-,-
2/14/2008,0.02,32.9,79,1959,5.2,-8.1,2007,20.8,5:05 PM,2:25 AM,86,70,79,44.2,0,0,0,337.22,258.103125,8.7,16.6,1:05 PM,29.9,27.7,28.8,30.4,29.5,29.9,-,-,-,-,-,-
2/15/2008,0,33.7,70,1954,13.2,-12.8,2007,28.8,5:00 AM,11:10 PM,87,65,77,36.2,0,0,0,225.25,207.8969097,7.9,13.9,2:15 AM,30.8,29.5,30.2,30.9,30.4,30.7,-,-,-,-,-,-
2/16/2008,0,32.8,69,1954,8.6,-5.8,2007,20.4,4:35 PM,3:40 AM,86,54,75,44.6,0,0,0,401.08,221.1169028,3.8,7.2,10:25 PM,30.2,27.6,28.9,30.8,29.7,30.3,-,-,-,-,-,-
2/17/2008,0.52,53.1,56.1,2006,21.6,-10,1973,42.7,4:35 PM,12:00 AM,93,68,83,22.3,0,0,0.4,121.41,234.0576389,12.6,26.4,10:05 PM,34.5,29,31.3,31.7,30.3,30.9,-,-,-,-,-,-
2/18/2008,0,42.2,60,1961,21.2,-8,1979,31.5,12:00 AM,11:50 PM,89,61,78,33.5,0,0,0,229.88,307.5659722,21.7,31.3,12:40 AM,35.6,31.5,32.3,31.7,31.7,31.7,-,-,-,-,-,-
2/19/2008,0,21.5,63.1,1994,10.3,-2.2,1993,15.4,12:25 AM,8:00 AM,78,66,72,49.5,0,0,0,249.95,315.696875,18,25.3,4:35 AM,31.5,21.6,26.2,31.7,28.5,30.8,-,-,-,-,-,-
2/20/2008,0,23.2,63.7,1983,8.6,-4,1978,16.6,5:20 PM,11:35 PM,86,49,74,48.4,0,0,0,277.11,119.5527326,5,11.1,4:10 PM,30.6,20.6,25.3,30.3,27,28.5,-,-,-,-,-,-
2/21/2008,0,23.8,67.2,1983,4.4,-10,1978,15.6,6:40 PM,6:45 AM,88,51,70,49.4,0,0,0,263.09,146.4333333,5.3,11.3,9:10 PM,30.4,17.5,23.9,29.5,23.8,26.9,-,-,-,-,-,-
2/22/2008,0.12,29.6,64.1,1983,20.2,-9,1978,23.9,2:00 PM,1:20 AM,89,74,84,41.1,0,0,0,108.29,104.5182986,2.4,7.4,3:25 PM,30.1,27.1,29.1,30.2,28.6,29.5,-,-,-,-,-,-
2/23/2008,0,30.3,67.6,2000,2,-4,1978,21,4:20 PM,9:00 AM,89,56,78,44,0,0,0,338.85,222.2007639,3.3,6.7,11:55 PM,30.5,29.1,29.8,30.5,30,30.2,-,-,-,-,-,-
2/24/2008,0,34.3,62.3,2000,8.7,2,1967,23.7,3:15 PM,7:45 AM,86,72,81,41.3,0,0,0,398.8,268.765625,6.4,11.2,3:05 PM,31,28.4,29.8,30.7,29.7,30.2,-,-,-,-,-,-
2/25/2008,0.05,34,73.1,2000,28.2,-2.7,1993,31.3,3:20 PM,12:00 AM,92,78,83,33.7,0,0,0,99.32,273.3284722,8.5,14.6,12:25 PM,31.1,29.4,30.3,30.9,30.2,30.5,-,-,-,-,-,-
2/26/2008,0.46,33.4,72.6,2000,23.6,-18,1963,30.4,4:20 PM,11:55 PM,93,83,90,34.5,0,0,0,122.45,80.29129861,7.4,14.9,5:00 PM,31.2,31.1,31.1,31.1,30.9,31,-,-,-,-,-,-
2/27/2008,0.05,23.9,69.4,1996,5,-13,1963,16.6,12:00 AM,9:00 AM,90,65,80,48.4,0,0,0,328.96,169.7361215,7.1,13.6,3:45 PM,31.1,30.9,31,31.2,31.1,31.2,-,-,-,-,-,-
2/28/2008,0.03,22.4,64,1976,1.4,1,1978,13.6,4:55 PM,8:20 AM,88,74,82,51.4,0,0,0,320.39,221.6832292,4.1,11.5,12:05 PM,31.1,30.9,31,31.2,31.1,31.2,-,-,-,-,-,-
2/29/2008,0,39.1,58.7,2004,13,2,1980,29.3,1:25 PM,12:35 AM,88,73,81,35.7,0,0,0,227.55,242.4333333,11.9,22.4,9:55 PM,31.4,30.9,31.1,31.3,31.2,31.2,-,-,-,-,-,-
3/1/2008,0,33.4,68.1,1997,22.7,-1,1960,29.2,12:05 AM,7:50 AM,85,64,76,35.8,0,0,0,365.94,299.8861319,10.5,25,1:50 AM,31.5,31.4,31.4,31.4,31.3,31.3,-,-,-,-,-,-
3/2/2008,0,46.5,63.3,1991,25.5,-9,1978,36.3,6:45 PM,1:35 AM,84,60,73,28.6,0,0,0,373.01,195.2840278,8.9,15,10:40 AM,31.7,31.5,31.6,31.6,31.4,31.5,-,-,-,-,-,-
3/3/2008,0.42,60.4,72.2,1983,33.9,-1,1978,48.6,1:30 PM,11:55 PM,93,63,78,16.3,0,0,2.9,146.58,244.6907014,13.1,22.6,3:40 PM,44.4,31.7,36.1,33.6,31.6,32.1,-,-,-,-,-,-
3/4/2008,0.38,33.7,80.6,1983,26.1,-4,1978,29.4,12:00 AM,10:40 PM,94,83,89,35.5,0,0,0,67.48,95.10019097,5,9.8,10:45 PM,32.8,31.7,31.7,32.2,31.7,31.7,-,-,-,-,-,-
3/5/2008,0.19,30.4,73,1983,17.4,-6,1978,24.8,6:15 PM,10:35 PM,91,73,84,40.1,0,0,0,461.35,234.3865347,9.1,17.9,10:05 AM,31.7,31.6,31.7,31.7,31.7,31.7,-,-,-,-,-,-
3/6/2008,0,36,70.5,2000,21.2,-2,1978,30,2:15 PM,1:00 AM,89,80,85,34.9,0,0,0,236.31,274.5162639,6.4,13.8,12:55 PM,31.7,31.6,31.7,31.7,31.7,31.7,-,-,-,-,-,-
3/7/2008,0,29.2,75.5,2000,22,-4,1999,26.1,12:00 AM,10:20 PM,89,55,72,38.8,0,0,0,178.3,72.59591667,5.9,12.1,11:30 PM,31.7,31.7,31.7,31.7,31.7,31.7,-,-,-,-,-,-
3/8/2008,0,26,81,2000,10.4,-6,1960,19.9,5:55 PM,9:05 PM,89,65,82,45.1,0,0,0,241.5,96.58289236,10.8,17.9,11:25 AM,31.7,31.6,31.7,31.7,31.7,31.7,-,-,-,-,-,-
3/9/2008,0,33.6,65.6,2000,8.1,-6.7,1984,21.8,5:10 PM,5:55 AM,87,56,74,43.2,0,0,0,472.11,262.0614931,7.3,15,1:55 AM,31.7,31.6,31.7,31.7,31.6,31.7,-,-,-,-,-,-
3/10/2008,0,40.6,68,1955,18.7,0,1972,30.2,4:25 PM,7:25 AM,92,71,84,34.8,0,0,0,286.67,101.1859132,2.3,6.6,5:10 PM,31.7,31.7,31.7,31.8,31.7,31.7,-,-,-,-,-,-
3/11/2008,0,35.2,75.2,1990,18.6,-4,1960,28.9,11:50 PM,7:05 AM,92,73,82,36,0,0,0,462.12,281.2188333,9,17.5,4:55 PM,31.9,31.7,31.8,32.2,31.8,32,-,-,-,-,-,-
3/12/2008,0,40.4,75.6,1990,24.5,2,1960,33.1,3:00 PM,7:00 AM,91,60,78,31.8,0,0,0,487.77,199.826066,6.3,14.7,12:20 AM,32,31.8,31.9,32.3,32.2,32.3,-,-,-,-,-,-
3/13/2008,0,51,77.6,1995,28.9,1,1960,40.1,4:35 PM,2:00 AM,85,70,78,24.9,0,0,9.4,453.89,249.915625,10.1,16.1,1:50 PM,42.7,31.9,34.2,38.3,32.3,33.8,-,-,-,-,-,-
3/14/2008,0,50.2,79.2,1990,35.5,6.3,1993,43.6,5:35 PM,11:35 PM,93,68,86,21.4,0,0,0,182.13,232.4944097,5.4,13.3,3:30 AM,51,36.9,42,45.6,36.5,40.1,-,-,-,-,-,-
3/15/2008,0,42.4,77.4,1990,28.7,5.7,1993,36.1,5:00 PM,4:45 AM,94,74,86,28.8,0,0,0,168.76,118.2324688,2.5,10.8,5:40 PM,45.1,32.7,37.4,41.6,34.3,37.7,-,-,-,-,-,-
3/16/2008,0,40.3,73,1977,28.5,12,1970,34.1,2:35 PM,11:30 PM,90,60,78,30.9,0,0,0,221.52,78.88284375,2.3,7.2,3:30 PM,48.9,32.9,38.3,42.8,34.6,38,-,-,-,-,-,-
3/17/2008,0.09,38,71.8,2003,26.1,5,1956,31.7,5:40 PM,7:35 AM,91,65,80,33.2,0,0,0,197.89,147.5447917,8.5,12.5,2:55 PM,39.2,32.1,34.2,37.3,33.5,35.1,-,-,-,-,-,-
3/18/2008,0.28,55.4,70,1969,36,4,1967,45.8,5:50 PM,12:00 AM,93,66,87,19.1,0,0,1.2,66.77,212.0888889,8.5,15.7,5:05 PM,48.7,34.1,41.5,44.8,34.8,39.5,-,-,-,-,-,-
3/19/2008,0.73,49.2,72,1968,34.7,9,1965,40.4,12:00 AM,11:50 PM,94,82,90,24.6,0,0,0,70.55,84.97998264,8,13.1,5:55 PM,46,35.4,41.8,44.3,38.2,41.8,-,-,-,-,-,-
3/20/2008,0,45.8,72,1969,30.2,11,1956,36.7,5:25 PM,11:45 PM,88,51,72,28.3,0,0,0,511.8,256.4652188,9.4,16.6,3:00 PM,50.9,32.7,38.3,45.1,34.4,38.5,-,-,-,-,-,-
3/21/2008,0.07,34.5,74.1,1991,26.8,12,1959,30.7,4:15 PM,5:05 AM,92,75,85,34.3,0,0,0,111.93,135.2332431,8.5,20.4,10:20 PM,38.2,32.4,33.2,36.8,33.8,34.8,-,-,-,-,-,-
3/22/2008,0.21,39.3,71,1953,22.7,12,1959,30.6,5:15 PM,11:10 PM,93,42,74,34.3,0,0,0,440.98,110.2188194,4.7,15.5,1:45 AM,38.6,32.3,33.5,35.7,33.4,34,-,-,-,-,-,-
3/23/2008,0,40.7,73.9,1994,18,11.5,1983,30,2:00 PM,7:35 AM,90,49,73,34.9,0,0,0,426.73,177.6887465,2.3,6.8,2:40 PM,46.8,30.6,35.5,41.5,32.8,35.6,-,-,-,-,-,-
3/24/2008,0,38.3,75.5,2000,24.5,1,1974,31.2,6:05 PM,5:45 AM,91,60,79,33.8,0,0,0,328.82,128.7883819,3.5,6.9,9:10 AM,48.9,31.7,36,42.6,33.2,36.2,-,-,-,-,-,-
3/25/2008,0,48.5,75.3,1986,29.4,0,1974,39.3,7:20 PM,2:50 AM,85,59,70,25.6,0,0,0,172.61,258.5519479,14.7,30,3:55 PM,40.8,31.6,35.5,38.8,33.2,35.6,-,-,-,-,-,-
3/26/2008,0,53,76.1,1998,30.5,3,1974,42.4,4:55 PM,7:35 AM,87,49,72,22.6,0,0,0.4,401.43,294.8822882,6,12,4:05 PM,56.1,32.5,41.5,48.2,34.2,40.3,-,-,-,-,-,-
3/27/2008,0.87,42.6,80.6,1998,33.2,3,1965,39.1,1:40 PM,11:55 PM,92,60,79,25.8,0,0,0,84.83,130.5984514,5.7,16.6,12:50 PM,42.4,36.1,39.1,41.1,37.7,39.5,-,-,-,-,-,-
3/28/2008,0.17,40.8,73.7,1989,28.7,10,1955,33.4,3:35 PM,7:45 AM,92,58,78,31.5,0,0,0,453.92,77.69594792,7.2,13.6,5:20 AM,54.5,32.9,40,47.8,34.7,39.5,-,-,-,-,-,-
3/29/2008,0,44.1,78.7,1998,24.4,18,1966,32.8,3:20 PM,6:40 AM,91,55,75,32.2,0,0,0,521.9,117.4814479,6.8,16,5:15 PM,54.4,31.9,38.1,46.5,34,38.4,-,-,-,-,-,-
3/30/2008,0.04,47.1,81.8,1998,29.6,12,1969,39.4,5:10 PM,2:20 AM,91,64,78,25.6,0,0,0,113.39,169.4211806,9.6,13.6,1:25 PM,44.1,32.1,37.3,41.3,33.9,37.2,-,-,-,-,-,-
3/31/2008,0.21,63.7,80.7,1986,45.7,12,1969,54.1,6:00 PM,12:20 AM,92,78,86,10.8,0,4.1,5.5,209.47,241.0322917,11.7,18.9,7:00 PM,58.4,42.5,50,52.6,41.2,46.6,-,-,-,-,-,-
4/1/2008,0.31,58.2,80,1986,35.8,14,1964,47.1,2:50 AM,11:55 PM,91,67,82,17.9,0,0,2.1,107.31,249.0950104,18.2,32.8,9:15 AM,53,36.7,46.7,50.9,40,47.2,-,-,-,-,-,-
4/2/2008,0,47.5,80,1963,25.5,19.6,1991,36.8,4:00 PM,7:25 AM,88,37,65,28.1,0,0,0,568.89,99.87755208,4.6,9.7,6:25 PM,60.9,32.6,42.4,52.3,35.4,42.1,-,-,-,-,-,-
4/3/2008,0.17,54.8,78.6,1999,26.3,19,1954,40.7,4:50 PM,7:25 AM,93,49,72,24.2,0,0,0.8,294.66,134.8740972,6.3,12,5:15 PM,56.3,32.5,40.9,48.2,35.4,40.9,-,-,-,-,-,-
4/4/2008,0.48,44.2,75,1956,36.6,17,1964,42.5,1:35 AM,11:40 PM,94,88,92,22.5,0,0,0,62.77,105.8227674,5.1,11.6,12:20 AM,45.3,38.7,43.4,44.1,41.5,43.3,-,-,-,-,-,-
4/5/2008,0.01,61.1,82.2,1988,31.8,14.5,1995,45.5,5:15 PM,6:50 AM,94,45,74,19.5,0,0,3,517.49,232.0659271,4.4,9.1,10:00 AM,64.5,33.4,46.2,55.8,36,44.7,-,-,-,-,-,-
4/6/2008,0,64.6,80.2,2005,33.6,9.7,1982,48.3,3:55 PM,7:30 AM,87,51,72,16.7,0,0,4.4,526.15,117.43125,5.5,13.3,6:15 PM,65,34.8,47.6,56.1,38.3,46.6,-,-,-,-,-,-
4/7/2008,0,72.3,83,1954,41.4,2.3,1982,57.2,5:25 PM,12:20 AM,88,44,70,7.8,0,7.1,8.8,482.98,241.0483438,9.1,19.1,3:55 PM,65.4,41.8,51.5,57.9,43.6,49.7,-,-,-,-,-,-
4/8/2008,0,71.4,81,1954,39.5,8.2,1982,54.5,4:15 PM,7:10 AM,86,43,68,10.5,0,4.4,8,455.77,115.8957639,6.5,13.3,1:35 PM,66.1,41.4,52.1,58.7,43.7,50.6,-,-,-,-,-,-
4/9/2008,0.01,64.1,79,1967,38.5,11,1957,53.8,3:00 AM,11:55 PM,87,59,72,11.1,0,3.8,4.7,547.83,240.0711181,11.7,21.6,6:50 AM,63.1,42.1,53.6,58.1,47.2,52.8,-,-,-,-,-,-
4/10/2008,0.21,48.8,77,1967,32.4,17.9,1997,41.8,11:25 AM,3:50 AM,92,74,86,23.1,0,0,0,156.11,121.7810764,9.2,19.4,8:10 PM,49.2,36.4,42.9,47.3,40.5,44.4,-,-,-,-,-,-
4/11/2008,0.5,70.2,80,1977,45.3,19,1975,57.9,2:20 PM,1:05 AM,92,62,81,7.1,0,7.8,8.6,381.85,235.7954861,12.3,21.6,5:45 PM,65.8,44.5,54.1,58.8,44.8,51.7,-,-,-,-,-,-
4/12/2008,0.01,48.4,82,1971,39.1,21,1975,43.5,12:00 AM,11:55 PM,87,70,78,21.5,0,0,0,173.78,296.81875,14.4,24.1,3:40 PM,48.5,40.7,44.6,50.7,43.1,46.2,-,-,-,-,-,-
4/13/2008,0.07,42.3,82,1977,33.4,23,1975,38,4:40 PM,11:55 PM,92,71,86,27,0,0,0,192.53,118.2772674,7.2,12.3,11:30 AM,49.5,36.7,42.3,46.5,41,43.2,-,-,-,-,-,-
4/14/2008,0,53.4,82,1977,28.1,24,1957,39.8,4:20 PM,7:15 AM,88,42,69,25.1,0,0,0.5,559.15,83.77871528,4.1,9.5,5:45 PM,63.6,33.1,44.3,54.8,36.1,43.9,-,-,-,-,-,-
4/15/2008,0,57.9,83.9,2003,26.8,22,1962,44,5:25 PM,7:00 AM,89,32,60,20.9,0,0,1.7,609.35,226.5876736,5.6,13.6,5:05 PM,61.9,33,45.1,54.9,36.6,45,-,-,-,-,-,-
4/16/2008,0,68.2,86.5,2002,39.1,18,1962,53.9,5:00 PM,6:10 AM,65,30,48,11.1,0,3.8,6.6,605.02,245.8631944,10.3,18.5,12:30 PM,66.8,35.7,48.9,58.6,39.1,47.9,-,-,-,-,-,-
4/17/2008,0,74.7,85,1976,44.4,22,1962,60.6,4:30 PM,1:25 AM,73,42,56,4.4,0,10.5,10.5,540.09,259.1420139,9.1,16.9,3:25 PM,71.5,41.4,54.3,62.5,43.7,52.3,-,-,-,-,-,-
4/18/2008,0,78.5,86,2002,49.2,19.2,1990,64.8,4:45 PM,4:35 AM,83,32,55,0.1,0,14.8,13.9,578.36,236.0090278,6.6,13.5,5:20 PM,78.1,46,59.3,68,48.1,56.9,-,-,-,-,-,-
4/19/2008,0.25,68.6,85.1,1985,52.5,22.8,1983,57.9,2:10 PM,11:35 PM,93,53,73,7.1,0,7.9,10,189.45,228.8131944,5.2,19.9,3:45 PM,67.1,48.4,54.7,60,50.4,54.3,-,-,-,-,-,-
4/20/2008,0.02,60.7,86.2,1987,47.1,23.2,1983,54.2,3:20 PM,11:50 PM,94,76,89,10.8,0,4.1,4.4,177.77,245.7406597,3.8,8,3:40 PM,65.2,48.8,55,59.4,51.3,54.1,-,-,-,-,-,-
4/21/2008,0,73.4,87.9,1987,40.5,22,1953,56.9,4:45 PM,5:50 AM,95,55,81,8.1,0,6.8,9.1,531.98,126.6208299,4.2,12.5,6:55 PM,77,44,57.9,67.1,46.6,55.8,-,-,-,-,-,-
4/22/2008,0,76.6,89.3,1985,53.4,25,1959,64.5,3:40 PM,5:50 AM,86,46,67,0.4,0,14.5,14.9,519.44,204.2079861,5.8,11.3,3:30 PM,76.9,49.5,60.6,68,51.2,58.7,-,-,-,-,-,-
4/23/2008,0,77.3,87,1960,51.3,23.5,1986,64.4,2:40 PM,6:00 AM,89,52,67,0.6,0,14.3,14.3,471.99,155.0157604,5.4,13.7,5:55 PM,78.1,50.2,61.2,69.4,52.5,59.8,-,-,-,-,-,-
4/24/2008,0,73.4,87.6,1990,41.4,28,1963,58.2,4:10 PM,6:20 AM,77,30,52,6.8,0,8.1,9.3,538.34,131.6790625,8.3,19.8,10:45 AM,76.4,43,56.7,67.4,47.6,56.4,-,-,-,-,-,-
4/25/2008,0.14,80.8,87.5,1990,55.8,24.4,1988,69.2,4:25 PM,12:00 AM,90,51,68,0,4.2,19.2,18.2,452.97,233.5652778,9.5,17.2,12:35 PM,74.3,53.6,63.1,67.9,55.1,60.6,-,-,-,-,-,-
4/26/2008,0.02,71.2,85.1,1990,42.7,26.1,2006,58.7,12:55 AM,11:40 PM,89,43,67,6.3,0,8.6,8.5,544.25,294.9715278,13.8,21.3,11:50 AM,68.7,47.2,59.2,64,52.7,59.2,-,-,-,-,-,-
4/27/2008,0,63,89.9,1990,38.8,27.6,2004,51.9,5:20 PM,7:10 AM,85,33,59,13.1,0,1.8,4.3,505.31,191.6294688,5,10.4,9:20 AM,72.3,41.4,54.3,64.7,45.9,54.3,-,-,-,-,-,-
4/28/2008,0.16,55.5,82,1962,40.5,24.5,2004,48.2,3:20 PM,11:40 PM,91,47,67,16.7,0,0,1.4,331.6,137.6777986,5.4,14.9,8:25 PM,67.7,46.1,53.3,60.5,49.4,53.8,-,-,-,-,-,-
4/29/2008,0.14,51.7,83,1970,32.7,27,1977,42.9,3:15 PM,11:45 PM,92,48,68,22.1,0,0,0.2,472.55,177.2141354,6.7,15,7:45 PM,60.4,38.5,47.5,55.5,43.3,49.3,-,-,-,-,-,-
4/30/2008,0,57.8,89,1962,28.3,30,1958,43.1,6:20 PM,3:10 AM,85,41,62,21.8,0,0,1.7,629,263.7280104,5.1,10.1,2:05 PM,68.8,33.9,48.7,61.3,38.5,48.6,-,-,-,-,-,-
5/1/2008,0,76.7,87,1965,42.9,28,1963,60.6,2:40 PM,2:45 AM,79,40,63,4.4,0,10.5,11.2,474.34,215.6447917,7.9,19.5,4:20 PM,76.4,43.1,57.2,66.3,45.8,55.2,-,-,-,-,-,-
5/2/2008,1.01,71.4,86,1955,60,30,1961,65.7,4:10 PM,11:30 AM,94,54,76,0,0.6,15.6,15.6,139.73,241.3590278,10.1,22.6,10:00 AM,70.3,57.1,60.5,63.2,56.8,59.1,-,-,-,-,-,-
5/3/2008,0.06,70.7,87,1955,48,30.1,1986,60.1,3:25 PM,11:55 PM,89,53,76,4.9,0,10,9.5,272.72,277.9815972,13.7,25,6:10 PM,70.7,48.9,58.2,63.4,52.8,58.1,-,-,-,-,-,-
5/4/2008,0,64.7,87.1,2001,37.7,25.8,2005,52.9,6:15 PM,6:45 AM,91,50,69,12,0,2.9,4.9,598.46,283.9253472,5.9,14.5,12:00 AM,70.1,42.1,54.9,63.7,46.5,54.8,-,-,-,-,-,-
5/5/2008,0,71.9,86,1959,45.5,30,1957,59.4,4:25 PM,5:25 AM,84,41,63,5.6,0,9.3,9.4,562.63,282.1246528,8.4,16.8,10:20 PM,71.6,45.3,56.2,63.7,48.6,55.9,-,-,-,-,-,-
